Customer ID,Segment,churn_prob,future_ltv,num_transactions,total_spend,days_since_last_purchase,Recency,Frequency,Monetary
12727,Core Customers,0.0016821913,1180.3,10,5679.53,10,11,10,5679.53
12728,At Risk,0.5823342,219.01999999999998,5,1070.17,70,71,5,1070.17
12729,Low Value,0.7238071,453.01,1,453.01,113,114,1,453.01
12730,Low Value,0.6718807,0.0,1,829.25,521,522,1,829.25
12731,Champions,0.11193101,10665.82,17,25775.71,23,24,17,25775.71
12732,Low Value,0.7985076,236.26000000000002,1,236.26000000000002,179,180,1,236.26000000000002
12733,At Risk,0.770793,0.0,4,2424.87,233,234,4,2424.87
12734,At Risk,0.4966183,0.0,3,639.65,352,353,3,639.65
12735,At Risk,0.4750174,0.0,2,779.5699999999999,314,315,2,779.5699999999999
12736,Low Value,0.7985076,0.0,1,234.0,332,333,1,234.0
12737,At Risk,0.8234625,0.0,2,3710.5,498,499,2,3710.5
12738,Low Value,0.8000676,0.0,1,310.7,371,372,1,310.7
12739,At Risk,0.67633396,1013.04,4,2726.73,77,78,4,2726.73
12740,New Customers,0.7097194,427.6,1,427.6,63,64,1,427.6
12741,Low Value,0.8044722,0.0,2,406.07,528,529,2,406.07
12742,At Risk,0.73892045,0.0,1,1201.52,625,626,1,1201.52
12743,At Risk,0.7771455,546.43,2,546.43,133,134,2,546.43
12744,Core Customers,0.16811413,11016.64,11,25317.06,51,52,11,25317.06
12745,At Risk,0.7481957,0.0,3,925.41,486,487,3,925.41
12746,Low Value,0.7526587,0.0,1,254.55,540,541,1,254.55
12747,Champions,0.0015707869,2104.61,26,9276.539999999999,1,2,26,9276.539999999999
12748,Champions,0.0021429495,23701.48,336,56599.39,0,1,336,56599.39
12749,Core Customers,0.22024769,3231.78,9,6897.36,3,4,9,6897.36
12750,Low Value,0.76006943,275.88,1,275.88,128,129,1,275.88
12751,Low Value,0.76006943,0.0,1,268.27,444,445,1,268.27
12752,At Risk,0.7344265,4366.78,1,4366.78,80,81,1,4366.78
12753,Core Customers,0.27299398,8488.88,6,21429.39,22,23,6,21429.39
12754,At Risk,0.38943055,0.0,3,3010.74,235,236,3,3010.74
12755,Core Customers,0.1755181,0.0,11,9030.66,280,281,11,9030.66
12756,Low Value,0.82255286,112.07999999999998,1,112.07999999999998,86,87,1,112.07999999999998
12757,Core Customers,0.2107112,3411.67,13,7857.1,15,16,13,7857.1
12758,Core Customers,0.2854436,1221.4,7,9903.24,116,117,7,9903.24
12759,Core Customers,0.0027263684,1086.64,8,5020.74,51,52,8,5020.74
12760,Low Value,0.7364741,0.0,1,347.8,455,456,1,347.8
12761,At Risk,0.56882095,0.0,2,782.95,457,458,2,782.95
12762,New Customers,0.48036048,1898.52,2,1898.52,7,8,2,1898.52
12763,At Risk,0.7403896,174.0,2,814.16,137,138,2,814.16
12764,At Risk,0.7378939,0.0,1,1693.88,316,317,1,1693.88
12765,At Risk,0.58197206,0.0,6,1404.58,471,472,6,1404.58
12766,Champions,0.2193284,2973.92,9,10068.28,3,4,9,10068.28
12767,At Risk,0.7192281,0.0,1,949.82,375,376,1,949.82
12768,Low Value,0.7812122,0.0,1,168.69000000000003,450,451,1,168.69000000000003
12769,At Risk,0.79384136,0.0,1,1143.6,238,239,1,1143.6
12770,At Risk,0.7355387,0.0,2,3246.45,210,211,2,3246.45
12771,Low Value,0.8020174,0.0,1,282.3,485,486,1,282.3
12772,New Customers,0.6718807,892.47,1,892.47,59,60,1,892.47
12773,Low Value,0.8066446,0.0,1,124.25,563,564,1,124.25
12774,Low Value,0.74955267,0.0,1,98.7,535,536,1,98.7
12775,Core Customers,0.32268113,221.36,7,1686.12,16,17,7,1686.12
12776,Low Value,0.92241436,0.0,1,55.5,667,668,1,55.5
12777,Low Value,0.7651426,0.0,1,519.45,457,458,1,519.45
12778,Core Customers,0.22310977,330.17,9,1775.68,19,20,9,1775.68
12779,Core Customers,0.001454292,981.95,14,6722.2699999999995,37,38,14,6722.2699999999995
12780,Low Value,0.73286533,0.0,1,337.4,598,599,1,337.4
12781,New Customers,0.72705144,277.48,2,826.74,63,64,2,826.74
12782,Core Customers,0.3815972,767.97,11,4618.24,4,5,11,4618.24
12783,Core Customers,0.25533885,2225.91,6,2225.91,1,2,6,2225.91
12784,New Customers,0.18995176,574.42,3,1804.75,8,9,3,1804.75
12785,At Risk,0.36630893,0.0,3,1100.4,363,364,3,1100.4
12786,Low Value,0.68481874,0.0,1,728.5,609,610,1,728.5
12787,New Customers,0.40647373,305.56,4,862.18,9,10,4,862.18
12788,At Risk,0.56593066,0.0,4,444.9,462,463,4,444.9
12789,New Customers,0.08141075,91.85,3,273.35,64,65,3,273.35
12790,At Risk,0.7794996,0.0,2,591.85,191,192,2,591.85
12791,At Risk,0.6191101,0.0,6,1056.1100000000001,373,374,6,1056.1100000000001
12792,At Risk,0.7269201,0.0,2,827.01,256,257,2,827.01
12793,At Risk,0.47665557,0.0,3,1017.33,334,335,3,1017.33
12794,New Customers,0.48690695,860.41,2,860.41,52,53,2,860.41
12795,New Customers,0.69918686,430.48,1,430.48,18,19,1,430.48
12796,Low Value,0.7146289,0.0,1,381.0,627,628,1,381.0
12797,At Risk,0.55019325,0.0,2,806.11,365,366,2,806.11
12798,Core Customers,0.37743843,6977.04,4,8510.93,9,10,4,8510.93
12799,Low Value,0.7404506,0.0,1,219.35,528,529,1,219.35
12800,At Risk,0.7470892,0.0,3,584.25,469,470,3,584.25
12801,At Risk,0.76109743,0.0,1,1071.82,500,501,1,1071.82
12802,At Risk,0.34904432,0.0,7,2416.42,186,187,7,2416.42
12803,At Risk,0.7885976,0.0,1,1092.81,392,393,1,1092.81
12804,Low Value,0.63479686,0.0,2,327.02,465,466,2,327.02
12805,At Risk,0.66833586,0.0,4,1434.95,381,382,4,1434.95
12806,At Risk,0.59525377,0.0,4,2878.96,434,435,4,2878.96
12807,Low Value,0.74714303,0.0,1,330.35,382,383,1,330.35
12808,New Customers,0.43799004,202.3,5,906.1,36,37,5,906.1
12809,At Risk,0.70854586,489.31,3,1755.94,177,178,3,1755.94
12810,Low Value,0.7911412,0.0,2,534.99,534,535,2,534.99
12811,At Risk,0.644789,0.0,5,1033.9,260,261,5,1033.9
12812,New Customers,0.7985076,229.64000000000001,1,229.64000000000001,44,45,1,229.64000000000001
12813,At Risk,0.5940564,0.0,3,1687.8,501,502,3,1687.8
12814,Low Value,0.8066446,125.92,1,125.92,101,102,1,125.92
12815,At Risk,0.39811507,448.1,2,1063.46,147,148,2,1063.46
12816,New Customers,0.76129586,572.2,2,572.2,95,96,2,572.2
12817,At Risk,0.67008656,0.0,3,690.98,280,281,3,690.98
12818,At Risk,0.79623455,0.0,1,1542.08,261,262,1,1542.08
12819,Low Value,0.7778555,0.0,1,540.52,457,458,1,540.52
12820,Core Customers,0.0025344,771.88,11,2689.52,2,3,11,2689.52
12821,Low Value,0.55757236,0.0,2,220.8,213,214,2,220.8
12822,New Customers,0.50985765,948.88,2,948.88,70,71,2,948.88
12823,Core Customers,0.09043973,765.0,18,6501.5,74,75,18,6501.5
12824,New Customers,0.6685344,397.12,1,397.12,59,60,1,397.12
12825,Low Value,0.7740577,0.0,2,518.63,520,521,2,518.63
12826,Core Customers,0.0025552304,777.62,12,2955.75,2,3,12,2955.75
12827,New Customers,0.5085176,430.15000000000003,3,430.15000000000003,5,6,3,430.15000000000003
12828,New Customers,0.6235807,1018.71,6,1018.71,2,3,6,1018.71
12829,At Risk,0.7147923,0.0,3,385.3,336,337,3,385.3
12830,Core Customers,0.44171575,6814.64,6,6814.64,37,38,6,6814.64
12831,At Risk,0.7416781,0.0,3,451.11,261,262,3,451.11
12832,New Customers,0.7044853,383.03,2,383.03,31,32,2,383.03
12833,Low Value,0.7159096,417.38,1,417.38,144,145,1,417.38
12834,Low Value,0.8000676,0.0,1,312.38,282,283,1,312.38
12835,Core Customers,0.7262414,0.0,41,6043.31,427,428,41,6043.31
12836,Core Customers,0.001313996,951.46,15,6585.62,58,59,15,6585.62
12837,At Risk,0.39070165,134.1,2,688.41,172,173,2,688.41
12838,Core Customers,0.3292865,292.34000000000003,10,3398.48,33,34,10,3398.48
12839,Champions,0.0015456966,3891.05,26,10071.73,2,3,26,10071.73
12840,Core Customers,0.29597825,576.0,7,4041.97,143,144,7,4041.97
12841,Champions,0.13614932,1861.36,40,7540.68,4,5,40,7540.68
12842,At Risk,0.0046592234,808.26,4,1917.99,69,70,4,1917.99
12843,Champions,0.0015639435,630.75,30,6588.41,65,66,30,6588.41
12844,New Customers,0.30057332,325.96000000000004,4,648.6,28,29,4,648.6
12845,At Risk,0.64260477,0.0,4,354.09,266,267,4,354.09
12846,Low Value,0.8372379,0.0,1,15.58,681,682,1,15.58
12847,New Customers,0.3164462,871.54,2,1636.8999999999999,21,22,2,1636.8999999999999
12848,Low Value,0.7528699,0.0,1,208.0,675,676,1,208.0
12849,Core Customers,0.2964246,346.39,6,3090.56,30,31,6,3090.56
12850,Low Value,0.74714303,0.0,1,330.0,445,446,1,330.0
12851,Low Value,0.6275407,135.18,2,284.13,96,97,2,284.13
12852,Low Value,0.8000676,0.0,1,311.55,294,295,1,311.55
12853,Core Customers,0.39044762,1072.1,11,3907.5,134,135,11,3907.5
12854,Core Customers,0.0033675695,514.13,7,2994.02,78,79,7,2994.02
12855,At Risk,0.58972895,0.0,4,650.9399999999999,372,373,4,650.9399999999999
12856,Core Customers,0.18498652,2179.93,6,2179.93,7,8,6,2179.93
12857,At Risk,0.6770674,0.0,6,3688.0,210,211,6,3688.0
12858,Low Value,0.82246923,0.0,1,177.92,382,383,1,177.92
12859,Low Value,0.7778555,0.0,1,575.1,458,459,1,575.1
12860,Low Value,0.92241436,0.0,1,55.47,692,693,1,55.47
12861,Low Value,0.9213934,0.0,1,68.25,619,620,1,68.25
12862,At Risk,0.64363277,0.0,2,1008.3199999999999,425,426,2,1008.3199999999999
12863,Core Customers,0.35177982,521.2,6,2792.5499999999997,51,52,6,2792.5499999999997
12864,Low Value,0.625759,147.12,2,299.57,137,138,2,299.57
12865,Core Customers,0.7435802,1568.23,4,3323.47,25,26,4,3323.47
12866,At Risk,0.63018185,0.0,3,1227.35,282,283,3,1227.35
12867,Core Customers,0.0017946621,2298.28,13,7913.29,25,26,13,7913.29
12868,At Risk,0.503273,0.0,8,2247.06,185,186,8,2247.06
12869,Low Value,0.73286533,0.0,1,337.66999999999996,681,682,1,337.66999999999996
12870,At Risk,0.64075637,0.0,3,1676.95,374,375,3,1676.95
12871,At Risk,0.49922657,248.64,3,744.02,83,84,3,744.02
12872,Core Customers,0.19175038,0.0,12,3685.4900000000002,326,327,12,3685.4900000000002
12873,At Risk,0.46955186,0.0,3,2027.3,281,282,3,2027.3
12874,At Risk,0.7936002,0.0,2,948.42,384,385,2,948.42
12875,At Risk,0.41134727,49.470000000000006,5,1356.99,142,143,5,1356.99
12876,Core Customers,0.3391827,1491.59,4,4081.79,57,58,4,4081.79
12877,Champions,0.0039957343,853.73,20,2955.17,3,4,20,2955.17
12878,At Risk,0.48715386,0.0,2,854.99,235,236,2,854.99
12879,New Customers,0.4592405,573.22,3,573.22,44,45,3,573.22
12880,At Risk,0.7131288,0.0,2,640.13,381,382,2,640.13
12881,Low Value,0.8020174,0.0,1,298.0,275,276,1,298.0
12882,New Customers,0.4563828,1463.04,2,1463.04,8,9,2,1463.04
12883,New Customers,0.40191627,703.47,4,703.47,24,25,4,703.47
12884,Low Value,0.76105225,309.05,1,309.05,87,88,1,309.05
12885,New Customers,0.32183462,1175.22,3,1175.22,62,63,3,1175.22
12886,New Customers,0.6270127,603.4,2,1378.4,67,68,2,1378.4
12887,Low Value,0.7404506,0.0,1,222.4,383,384,1,222.4
12888,Low Value,0.6529611,0.0,2,354.12,213,214,2,354.12
12889,At Risk,0.71212006,0.0,4,385.46000000000004,380,381,4,385.46000000000004
12890,New Customers,0.36961937,380.46999999999997,2,717.27,23,24,2,717.27
12891,At Risk,0.77412736,0.0,11,840.5,185,186,11,840.5
12892,Low Value,0.7570291,0.0,1,263.38,396,397,1,263.38
12893,New Customers,0.8027131,188.14,1,188.14,30,31,1,188.14
12894,Low Value,0.7926729,0.0,1,157.35,574,575,1,157.35
12895,New Customers,0.5740946,372.8,2,372.8,41,42,2,372.8
12897,At Risk,0.7216055,0.0,4,514.25,204,205,4,514.25
12898,Low Value,0.85406476,0.0,2,310.96000000000004,463,464,2,310.96000000000004
12899,Low Value,0.74129134,0.0,1,366.4,413,414,1,366.4
12900,Low Value,0.72388697,0.0,1,340.33,421,422,1,340.33
12901,Champions,0.23954953,9592.74,28,17654.54,8,9,28,17654.54
12902,Low Value,0.8174948,0.0,1,138.68,264,265,1,138.68
12903,Low Value,0.6718807,0.0,1,833.53,428,429,1,833.53
12904,New Customers,0.7678665,509.58,2,509.58,17,18,2,509.58
12905,At Risk,0.7569298,0.0,2,1018.42,576,577,2,1018.42
12906,Core Customers,0.18499151,2919.81,5,2919.81,11,12,5,2919.81
12907,Low Value,0.7705383,0.0,2,508.91,395,396,2,508.91
12908,At Risk,0.50350374,432.0,5,1776.0,175,176,5,1776.0
12909,Core Customers,0.089717716,650.3,8,3103.19,39,40,8,3103.19
12910,Core Customers,0.06357204,1932.54,13,5796.52,22,23,13,5796.52
12911,At Risk,0.7365662,0.0,1,1680.47,551,552,1,1680.47
12912,Core Customers,0.26100507,1662.3,5,1662.3,2,3,5,1662.3
12913,Champions,0.0016441122,1617.24,13,6700.860000000001,4,5,13,6700.860000000001
12914,Low Value,0.7512977,0.0,1,223.98,400,401,1,223.98
12915,At Risk,0.62684345,164.0,4,1174.75,148,149,4,1174.75
12916,Core Customers,0.46861228,693.37,7,4654.0199999999995,138,139,7,4654.0199999999995
12917,Core Customers,0.09989509,594.0,6,4359.2,127,128,6,4359.2
12918,At Risk,0.8260771,0.0,1,10953.5,625,626,1,10953.5
12919,Core Customers,0.39323196,1335.19,6,1335.19,7,8,6,1335.19
12920,New Customers,0.0037799429,164.23,4,488.09000000000003,16,17,4,488.09000000000003
12921,Champions,0.0014893578,10515.77,74,35921.04,8,9,74,35921.04
12922,Low Value,0.7616865,405.38,1,405.38,160,161,1,405.38
12923,New Customers,0.23452646,176.97,3,789.87,63,64,3,789.87
12924,Core Customers,0.04235074,278.43,12,2469.4,87,88,12,2469.4
12925,New Customers,0.17032067,694.05,3,729.3299999999999,4,5,3,729.3299999999999
12926,At Risk,0.8059583,0.0,4,1548.46,410,411,4,1548.46
12927,Low Value,0.7500537,0.0,1,197.31,394,395,1,197.31
12928,Core Customers,0.22685574,1282.66,12,4304.89,34,35,12,4304.89
12929,Low Value,0.77695733,0.0,1,117.85,311,312,1,117.85
12930,New Customers,0.76747346,415.8,2,415.8,77,78,2,415.8
12931,Champions,0.0017285412,38135.26,57,92347.34,21,22,57,92347.34
12932,At Risk,0.44847977,0.0,8,1698.56,538,539,8,1698.56
12933,Core Customers,0.0035754885,496.78,8,1687.03,23,24,8,1687.03
12934,Low Value,0.82246923,0.0,1,181.65,736,737,1,181.65
12935,Champions,0.046417266,1294.47,15,4243.86,1,2,15,4243.86
12936,New Customers,0.28214073,1063.9,4,1063.9,16,17,4,1063.9
12937,Core Customers,0.00289259,1076.04,9,3097.61,14,15,9,3097.61
12938,New Customers,0.77695733,114.14,1,114.14,25,26,1,114.14
12939,Champions,0.078909,4353.48,20,25264.8,63,64,20,25264.8
12940,New Customers,0.48353606,913.54,2,913.54,54,55,2,913.54
12941,Low Value,0.7146289,0.0,1,377.49,723,724,1,377.49
12942,At Risk,0.72322357,287.38,3,942.65,130,131,3,942.65
12943,Low Value,0.60178983,0.0,2,496.5,557,558,2,496.5
12944,New Customers,0.70447415,317.56,2,604.51,35,36,2,604.51
12945,At Risk,0.4080986,0.0,2,900.11,287,288,2,900.11
12946,Low Value,0.7467074,0.0,1,324.45,436,437,1,324.45
12947,At Risk,0.51100135,224.3,6,1908.03,143,144,6,1908.03
12948,Core Customers,0.003585907,1178.69,9,2317.43,15,16,9,2317.43
12949,Champions,0.0017517704,1916.52,22,15526.7,30,31,22,15526.7
12950,New Customers,0.2522458,1843.0,3,1843.0,1,2,3,1843.0
12951,Core Customers,0.002110534,439.19,15,3213.7200000000003,8,9,15,3213.7200000000003
12952,New Customers,0.27044648,1387.79,4,1387.79,5,6,4,1387.79
12953,New Customers,0.26837423,329.85,2,828.8100000000001,9,10,2,828.8100000000001
12954,Low Value,0.7802568,0.0,1,162.45,638,639,1,162.45
12955,Champions,0.3756497,4059.74,11,4757.16,0,1,11,4757.16
12956,At Risk,0.424429,0.0,4,521.89,305,306,4,521.89
12957,Champions,0.0020727788,2302.25,13,8706.97,9,10,13,8706.97
12958,Low Value,0.77997625,0.0,2,539.49,399,400,2,539.49
12959,Low Value,0.7854415,0.0,1,150.95,483,484,1,150.95
12960,At Risk,0.5250719,0.0,4,1322.07,413,414,4,1322.07
12961,Low Value,0.7443576,0.0,1,211.99,378,379,1,211.99
12962,New Customers,0.6707189,266.39,2,266.39,6,7,2,266.39
12963,Core Customers,0.3217127,1490.83,12,3601.59,7,8,12,3601.59
12964,Low Value,0.84486204,0.0,1,132.24,436,437,1,132.24
12965,New Customers,0.57156235,771.91,1,771.91,88,89,1,771.91
12966,New Customers,0.7926729,160.18,1,160.18,9,10,1,160.18
12967,At Risk,0.4779717,0.0,3,4306.92,357,358,3,4306.92
12968,Low Value,0.84136486,135.95,1,135.95,111,112,1,135.95
12969,Low Value,0.8139913,0.0,1,122.45,602,603,1,122.45
12970,Core Customers,0.0035610737,428.44,10,1524.97,6,7,10,1524.97
12971,Champions,0.0026098285,6330.57,116,15972.79,3,4,116,15972.79
12972,At Risk,0.6269321,0.0,4,1161.2,413,414,4,1161.2
12973,Low Value,0.7030271,0.0,1,385.55,413,414,1,385.55
12974,Low Value,0.47429624,0.0,2,408.95,197,198,2,408.95
12975,At Risk,0.65665954,0.0,6,2100.09,436,437,6,2100.09
12976,At Risk,0.45504603,0.0,8,3156.38,211,212,8,3156.38
12977,At Risk,0.6767351,39.239999999999995,4,517.63,155,156,4,517.63
12978,At Risk,0.58020836,0.0,5,2502.82,384,385,5,2502.82
12979,Low Value,0.7651426,0.0,1,517.7,728,729,1,517.7
12980,Champions,0.5191657,1915.92,21,16245.78,157,158,21,16245.78
12981,New Customers,0.68514276,372.21999999999997,2,372.21999999999997,29,30,2,372.21999999999997
12982,At Risk,0.34048688,0.0,8,2744.81,242,243,8,2744.81
12983,Low Value,0.686384,0.0,1,490.08000000000004,597,598,1,490.08000000000004
12984,New Customers,0.74955267,97.5,1,97.5,18,19,1,97.5
12985,New Customers,0.3639166,1239.38,2,1239.38,0,1,2,1239.38
12986,At Risk,0.2685785,0.0,10,2729.84,428,429,10,2729.84
12987,At Risk,0.09536234,254.4,5,1312.21,73,74,5,1312.21
12988,Low Value,0.7778555,0.0,1,535.32,291,292,1,535.32
12989,Champions,0.002161393,3596.17,33,13551.75,2,3,33,13551.75
12990,Core Customers,0.3515861,145.6,7,955.5,30,31,7,955.5
12991,New Customers,0.3670259,503.76,3,764.82,22,23,3,764.82
12992,Low Value,0.74955267,0.0,1,93.35000000000001,724,725,1,93.35000000000001
12993,Core Customers,0.14226821,239.46,8,1259.6299999999999,22,23,8,1259.6299999999999
12994,New Customers,0.7369008,621.82,3,974.4200000000001,3,4,3,974.4200000000001
12995,Low Value,0.7443576,211.32,1,211.32,84,85,1,211.32
12996,Low Value,0.7285964,0.0,1,355.5,375,376,1,355.5
12997,Core Customers,0.35136402,618.42,8,2110.91,21,22,8,2110.91
12998,At Risk,0.7503669,0.0,3,920.08,492,493,3,920.08
12999,At Risk,0.49566683,0.0,3,455.88,195,196,3,455.88
13000,At Risk,0.32064894,76.32000000000001,4,1032.5,106,107,4,1032.5
13001,Champions,0.0014253883,1973.47,33,24172.100000000002,3,4,33,24172.100000000002
13002,At Risk,0.7136524,0.0,3,414.13,317,318,3,414.13
13003,Low Value,0.65113676,90.0,3,149.05,105,106,3,149.05
13004,Champions,0.001423704,2894.89,36,11650.85,11,12,36,11650.85
13005,At Risk,0.69420004,192.05,4,999.68,173,174,4,999.68
13006,Low Value,0.80455005,81.57,1,81.57,55,56,1,81.57
13007,Low Value,0.7987082,0.0,1,175.25,579,580,1,175.25
13008,At Risk,0.41242915,0.0,3,612.13,322,323,3,612.13
13009,Low Value,0.7985076,0.0,1,234.0,672,673,1,234.0
13010,Low Value,0.7974981,0.0,2,330.12,373,374,2,330.12
13011,Low Value,0.8233267,0.0,1,101.10000000000001,371,372,1,101.10000000000001
13012,Core Customers,0.20812711,954.45,11,2972.83,8,9,11,2972.83
13013,Champions,0.0014372166,2438.65,29,12625.77,0,1,29,12625.77
13014,Core Customers,0.26458943,2138.25,11,5381.08,10,11,11,5381.08
13015,Core Customers,0.19289906,1583.24,11,6586.42,52,53,11,6586.42
13016,New Customers,0.298349,789.89,3,789.89,72,73,3,789.89
13017,New Customers,0.7653026,204.0,1,204.0,6,7,1,204.0
13018,Champions,0.14609396,3603.7400000000002,35,9763.16,15,16,35,9763.16
13019,At Risk,0.54169303,0.0,6,1229.95,378,379,6,1229.95
13020,At Risk,0.78604025,0.0,2,618.96,562,563,2,618.96
13021,Champions,0.0012066581,1851.38,17,4887.24,3,4,17,4887.24
13022,Low Value,0.9213934,0.0,1,65.3,429,430,1,65.3
13023,At Risk,0.69531417,689.9,3,1449.03,63,64,3,1449.03
13024,Low Value,0.7357571,0.0,2,555.87,470,471,2,555.87
13025,Low Value,0.74029386,0.0,1,323.39,731,732,1,323.39
13026,Core Customers,0.0035050435,731.64,9,1733.08,0,1,9,1733.08
13027,Champions,0.4849862,3072.0,19,17335.2,113,114,19,17335.2
13028,New Customers,0.5326507,661.3199999999999,2,661.3199999999999,22,23,2,661.3199999999999
13029,Core Customers,0.36356726,865.0,5,1927.3,30,31,5,1927.3
13030,New Customers,0.37969062,371.74,2,1227.22,10,11,2,1227.22
13031,At Risk,0.6001759,0.0,5,3419.27,406,407,5,3419.27
13032,Core Customers,0.19435325,1010.18,9,2843.55,51,52,9,2843.55
13033,Low Value,0.7348461,0.0,2,220.55,356,357,2,220.55
13034,New Customers,0.58191276,476.90999999999997,3,922.68,54,55,3,922.68
13035,At Risk,0.38927722,588.88,3,1364.2,73,74,3,1364.2
13036,Low Value,0.76105225,0.0,1,307.1,684,685,1,307.1
13037,Core Customers,0.03751491,303.75,12,3914.9500000000003,137,138,12,3914.9500000000003
13038,At Risk,0.74301004,316.70000000000005,3,908.46,79,80,3,908.46
13039,At Risk,0.7143868,0.0,4,1010.73,583,584,4,1010.73
13040,New Customers,0.514861,676.99,2,676.99,8,9,2,676.99
13041,At Risk,0.676472,0.0,4,799.13,450,451,4,799.13
13042,At Risk,0.7141146,0.0,3,1556.54,597,598,3,1556.54
13043,Low Value,0.7651426,0.0,1,516.42,272,273,1,516.42
13044,Core Customers,0.23983936,0.0,11,4853.9,290,291,11,4853.9
13045,At Risk,0.37874344,305.28000000000003,3,808.92,98,99,3,808.92
13046,New Customers,0.49097005,431.59,3,949.25,30,31,3,949.25
13047,Champions,0.0016205227,1565.8600000000001,24,8795.16,31,32,24,8795.16
13048,Core Customers,0.0017813627,895.99,9,4084.21,13,14,9,4084.21
13049,At Risk,0.68186337,502.90000000000003,4,1408.24,63,64,4,1408.24
13050,Champions,0.0013215861,2377.73,35,12344.53,14,15,35,12344.53
13051,Low Value,0.73414016,0.0,2,155.8,578,579,2,155.8
13052,At Risk,0.49816355,0.0,7,3168.53,211,212,7,3168.53
13053,Low Value,0.84486204,0.0,1,127.65,621,622,1,127.65
13055,At Risk,0.6433949,869.55,4,2321.11,77,78,4,2321.11
13056,Low Value,0.7528699,0.0,1,209.48,550,551,1,209.48
13057,At Risk,0.57256633,0.0,3,722.09,529,530,3,722.09
13058,New Customers,0.60737556,271.40000000000003,3,271.40000000000003,24,25,3,271.40000000000003
13059,At Risk,0.3021559,0.0,10,2303.17,249,250,10,2303.17
13060,Low Value,0.76105225,0.0,1,307.53,253,254,1,307.53
13061,Low Value,0.7632534,248.61,1,248.61,71,72,1,248.61
13062,Low Value,0.7364741,0.0,1,346.98,190,191,1,346.98
13063,Low Value,0.8027131,0.0,1,188.4,480,481,1,188.4
13064,Core Customers,0.20143478,916.19,6,1680.74,12,13,6,1680.74
13065,At Risk,0.5293265,0.0,5,1260.91,372,373,5,1260.91
13066,New Customers,0.6363155,470.8,2,470.8,23,24,2,470.8
13067,New Customers,0.45282918,115.46000000000001,3,508.51,81,82,3,508.51
